location,time_seq,gen_capacity,category,value
1,15661,3.78,GC,0.09917624126885956
5,15489,1.0,GG,0.26735046188456385
3,13307,1.0,CL,0.0014110273824938589
5,10224,1.0000825289125754,GC,0.23466378632569246
2,9011,1.6192734933537098,GC,0.1764049130373907
1,15528,3.78,CL,0.0004996166528334317
5,7956,1.0,GG,0.3609604290888406
5,17520,1.0,GC,0.10457243952539844
3,1051,1.0,CL,1.076915014993975
5,13664,1.0,CL,0.0016261277070502489
3,5124,1.000098431782536,CL,2.0999501668039717
5,13307,1.0,GC,0.3462340555896425
3,12964,1.0,CL,0.00010022663003883633
2,12705,1.6184014196090657,GC,0.020262286004193122
1,7481,3.7787489180973783,GG,0.0
4,2349,1.0,GC,0.00046228948311384125
4,7932,1.0,CL,0.0008510531872714397
2,10522,1.6185804216494257,GG,0.0
3,14518,1.0003048253112434,GC,0.027334040336053626
4,10597,1.0000047192783423,GG,0.06624214163802992
2,7698,1.6192810979326284,CL,0.0
4,14012,1.0,GG,0.11947990932692916
1,11664,3.777614417370869,CL,0.32798256654590846
2,2445,1.6191191086529049,CL,0.0
1,13598,3.7795284423355375,GG,0.0
1,2651,3.7788563814477008,GC,0.28236422261804295
2,6295,1.61950065462098,CL,0.0
5,4730,1.0,GC,0.0383298993062124
4,5764,1.0,GC,0.0004180789396376428
1,8106,3.78,GC,0.2506836013419551
2,5949,1.619156575793255,GC,0.09999177181168684
3,2939,1.0,GC,1.112542562261495
5,7704,1.0,CL,0.0005164053724653793
4,1652,1.0,CL,0.0007698381658790995
1,13945,1.0000391157662263,GC,0.5064569440017608
3,6022,1.000198091195427,GC,0.13064724985358228
5,7295,1.0,CL,0.0
2,13851,1.6201097891107685,GC,0.0
5,13561,1.0,GG,0.0
2,294,1.6187920555603443,CL,0.0
1,1946,3.78,CL,0.00041773793755162195
1,9258,3.7785521131121014,GC,0.3179428060122925
2,14994,1.0,GG,0.05418256887031344
3,7121,1.0,CL,0.0921693080254345
4,9725,1.0,GG,0.0
4,4080,1.0,CL,0.0017459779416661187
5,6710,1.0,GG,0.34276808425855176
4,16650,1.0,GC,0.07610347504994586
5,16011,1.0,GC,0.08121348061889695
4,2398,1.0,GC,0.23345200190558063
1,6596,3.7789652962983835,GC,0.4546043490641859
2,11601,1.6194622418453959,GC,1.5090847066075699
1,15471,3.77841109317873,CL,0.0
1,9047,3.78,CL,0.0012300716420479063
4,10434,1.0,GG,0.49320405259208483
2,8121,1.6193031295418794,GG,0.0
3,13009,1.0,GC,0.07633945588469725
1,16708,3.779859012189405,GG,0.0004575589246745265
3,7379,1.0,GC,0.12399630695072505
3,12862,1.0,CL,0.0005268851011342541
3,13469,1.0002372493090512,GG,0.12429107425699501
5,13561,1.0,GG,0.3498948818268923
4,6669,1.0,CL,0.0005532112376693851
2,10298,1.6192063042212652,GG,0.36122055377130635
1,14316,3.7799762579369904,GC,0.09482859725183139
4,3841,1.0,GG,0.001228763383128878
4,13497,1.0002210145997927,CL,0.0
5,10943,1.000214090554825,GG,0.4835105904752876
5,12669,1.0001415390347754,CL,0.00038660041883575164
1,8109,3.779468430779054,CL,0.37783337352960306
2,10647,1.6189622529137588,GC,0.0
3,6612,1.0,GC,0.07709664143089356
1,15077,3.779671904528461,CL,0.00033347078592807825
3,4019,1.0,CL,0.0002117261479357809
5,9464,1.0,CL,0.0
5,10459,1.0,CL,0.0
5,16093,1.0,CL,0.3321079018251598
2,2186,1.6191344218936983,GC,0.22557223205536397
4,10502,1.0,GC,0.32628939873385193
1,11584,3.7788490583679217,CL,0.0013814804457127712
3,1864,1.0,CL,0.001137947742046217
1,15325,3.77841545569404,CL,0.0
3,8303,1.0,GG,0.0
5,813,1.0,GC,0.19469982997333599
5,14280,1.0,GG,0.043139511975417696
1,12390,3.78,GC,0.24746868574427439
1,3125,3.779821529510182,GC,0.5135321793282395
5,5397,1.0,CL,0.0007454337904367097
2,342,1.6193568139824206,GC,0.24481852622186812
3,8670,1.0,CL,0.0015147899874267158
1,5027,3.7793285029386476,GC,0.0015199175558752132
1,2805,3.7791478199256896,CL,1.4985977615950423
1,12949,3.778452635094377,CL,0.0013303449533677715
2,4593,1.6189463711592416,GG,0.015577530275634452
5,16811,1.0,CL,0.0016697122111945498
2,4247,1.619791337207562,GC,0.2162349292629264
2,1565,1.6203830865552074,CL,0.0
5,10165,1.0,CL,0.0
1,12498,3.7798211668470065,CL,0.5038153886555069
3,16271,1.0,GG,0.49075058260274357
4,15936,1.0,GC,0.3902510180923
1,9850,3.78,CL,1.5181433622039398
1,5589,3.778175571448023,CL,0.00023317100009376468
1,15492,3.779403599819086,GC,0.04963804665949729
3,2310,1.0,GC,0.07435096307339006
1,16911,3.78,GC,0.18768804636707836
1,13230,3.7794909287649254,CL,1.8837251000218923e-05
4,12614,1.000002104907147,GG,0.7478039579682514
3,7121,1.0000609484181187,CL,0.0016489329270373105
1,8593,3.7786195224964723,CL,0.0013857668613214114
5,5642,1.0000086356717584,GC,0.04073936242339667
5,10180,1.0,CL,0.0
1,16673,3.7799052633754835,GC,0.10668992075214265
5,14780,1.0,CL,0.0
2,13546,1.6192457902268926,CL,0.0
5,9756,1.0,GG,0.10413297933177093
2,10761,1.6193739259516051,CL,0.0
1,16265,3.77978537088387,CL,0.0
3,16896,1.0,GC,0.054735422531089595
4,15907,1.0,GC,0.09589011381602815
5,1492,1.0,GG,0.43203842144735943
3,16102,1.0000895495909292,GC,0.17310861739061176
5,8393,1.0,GG,0.24150439929397932
1,9065,3.78,CL,0.0013935054329816852
2,373,1.6190595762125395,GC,0.058588883074509976
2,6472,1.618927508345561,GC,0.23294176448212447
1,8067,3.7784206569293506,CL,0.0016275473786533518
2,14399,1.6189670600840194,GG,0.0
5,12532,1.0,CL,0.0
1,5040,3.7790071453748095,CL,0.000665323460704213
2,776,1.6196398161500236,CL,0.0
3,12335,1.0,CL,0.0015631346480435716
3,15040,1.0,CL,0.0006273445310910883
5,14119,1.0,CL,0.0015805300196493992
2,5311,1.618878528067561,GG,0.0
4,550,1.0,CL,0.0
2,10268,1.6197426028721402,CL,0.0
3,5138,1.0,GG,0.5399275371152645
1,13783,3.78,GC,0.15303162560647335
5,8326,1.000022135645241,GC,0.33754870419065686
1,3080,3.7799336966380097,GC,0.54275594597225
5,17520,1.0,GC,0.19492215336458088
4,3864,1.0,CL,0.0018599725048323852
3,3286,1.0,CL,0.0
1,12916,3.78,GC,0.20928613860600742
1,9704,3.7792824403422367,CL,1.347147773732299
3,8888,1.0,CL,0.000818106224890277
5,9790,1.0,CL,0.00029311832669738424
4,7065,1.0,CL,0.0008543781622544778
2,14935,1.620210539575647,CL,0.0
3,16802,1.0,CL,0.0011751132211999407
1,14672,3.78,GC,0.22906103296682798
4,11312,1.0,GC,0.05334907239538337
1,6531,3.7781759752419224,CL,0.0007205410689873652
4,16747,1.0,GC,0.08787310850915822
4,5139,1.0,CL,0.0
4,7557,1.0,CL,0.0
2,10321,1.6192529743164021,GC,0.09054369337422791
4,2541,1.0,GC,0.16177853988208538
3,2388,1.0,GC,0.09641396602465509
2,13627,1.6194517198255118,CL,0.0
1,11041,3.7777499099514142,GC,0.2561063989554323
1,4754,3.779320723818354,GG,0.0009951859585553135
2,10323,1.6187520399645783,GG,0.0
4,3001,1.0,GC,0.1227599446967404
5,15074,1.0,CL,2.006894612172498
1,1791,3.7797244003939348,CL,1.4540719863215232
2,8822,1.6193596432897808,GC,0.22857353795068455
4,10963,1.0,GG,0.051688907770737286
2,14039,1.6197540166578772,GC,0.05317061918645266
3,16143,1.0000226367243956,GC,0.06602663834213085
3,14601,1.0,CL,0.0007231072227775939
1,4358,3.779223630766142,GC,0.14467837554430735
3,2910,1.0,GC,0.20227360817186515
2,6092,1.6195702642556193,GG,0.0
4,6584,1.0,GC,0.228391710955038
5,7814,1.0,GG,0.0
1,2087,3.7787688823150622,GC,0.09028397565846015
1,3473,3.78,CL,0.000880542823638831
5,12181,1.0,CL,0.0005138691182895156
1,15074,3.78,GG,1.051614533991662
5,2213,1.0,GC,0.3297894150334476
1,6138,3.77918063326596,CL,0.0004519511529094416
1,17469,3.7777709010693847,GG,0.0
4,10043,1.0,GC,0.08907115456270477
2,10423,1.619749832139531,GC,0.448044004435482
2,10265,1.6190597676764351,GG,0.0005166321614711675
3,11908,1.0,GG,0.1106419147044736
1,8612,3.778672225691619,CL,0.0004063901291567542
5,4181,1.0002121072672332,CL,0.0
2,10906,1.6190738538565903,CL,0.0
3,17345,1.0000620627249799,GC,0.07900284143015077
5,16979,1.0003519622507815,GC,0.16458099003955223
3,8524,1.0,GC,0.3404178769007206
4,12184,1.0,GC,0.3267377601192442
1,4523,3.78,CL,0.23690736964572318
5,16654,1.0,GC,0.1811001330228788
5,2975,1.0001329099112362,GG,0.5643057040188063
1,3592,3.7786776059370872,GG,0.27631222754004015
3,16049,1.0001103838177905,GC,0.09237947981909217
2,11658,1.619183281745137,GG,0.0
5,8208,1.0,GC,0.20523239980742572
5,2073,1.0,CL,0.00016662811583406295
4,7088,1.0,GC,0.19308148203602765
3,6681,1.0,CL,0.7859473207888177
4,8235,1.0002912693245065,CL,0.0021621766099884023
3,3718,1.0,CL,0.002667064255467868
5,2706,1.0,CL,0.0007627971944433172
2,42,1.6190976467759794,GC,1.1961948078308182
5,1306,1.0,CL,0.0003610181106032296
3,11709,1.0,CL,0.0
5,11362,1.0,GC,0.3181442450961102
5,7474,1.0,GC,0.10023066583983894
3,2687,1.0,CL,2.025662493987949
4,9523,1.0,GC,0.08532682688192822
5,4327,1.0000731050858334,GC,0.18340817981618024
5,16179,1.0,GG,0.0
1,7662,3.7798691023940276,CL,0.002100465701591956
4,4948,1.000106566354681,GC,0.8722871582440067
3,17014,1.0000447743707186,GC,0.10470309445783078
4,15170,1.0,GC,0.30211975352800224
1,5199,3.779109413962854,CL,0.0010450173279509952
1,16901,3.78,GC,0.17789937576179826
3,8741,1.0,CL,0.0011305842511390575
4,11088,1.0002374367177371,GG,0.06319338367143403
4,8715,1.0,CL,0.0018121257115694216
4,12538,1.0,CL,0.8161252505767923
5,11301,1.0,GC,0.3371191804346941
5,2651,3.77824355631576,GG,0.0009836414331010936
5,10735,1.0,CL,0.0007191828337676692
3,15191,1.0001045100287724,GC,0.0834852459946552
4,12598,1.0,GC,0.20976078738126025
5,6248,1.0,CL,0.0
2,9110,1.6194150769619626,GG,0.0
2,11163,1.6191522266023386,GC,0.29245728703530743
2,8719,1.6186208800995336,CL,0.0
4,4139,1.0,CL,0.0
2,2483,1.6190776269354403,GG,0.0
4,12733,1.0,GC,0.12327124157590691
5,9010,1.0,CL,0.0
2,1932,1.6193497870209004,CL,0.0
2,7190,1.6204239068942994,GC,0.17270429311786356
2,8938,1.619171673986618,CL,0.0
5,7293,1.0,CL,0.0
2,3604,1.6199924529341694,GC,0.23634599300395792
4,6314,1.0,GC,0.09830158013396581
3,14494,1.0,CL,0.0003206298924677476
2,7741,1.6188179350132688,GC,0.09549688949696142
2,8725,1.6193375993511436,CL,0.0
2,990,1.6202250449370061,GG,0.0
2,14607,1.6202323725527548,GG,0.05838966634835412
4,6942,1.0,CL,0.0012041964123772472
4,8018,1.0,CL,0.0016550009115987158
5,10876,1.0,GC,0.3501010205434568
5,7883,1.0,GC,0.33451587908619446
2,10078,1.619528144349064,CL,0.0
5,14644,1.0002310930113278,GC,0.07431992056046646
1,12921,1.000090287033844,CL,0.0012393652521532636
2,11646,1.6194284541307398,GC,0.07401902804365797
4,10784,1.0,GG,0.3621199911370002
2,3679,1.6198803545950313,GG,0.0
2,13749,1.6197322809897317,GC,0.20893383411735733
1,2783,3.78,GC,0.0011135205326043842
1,3071,3.78,GC,0.14080587231959474
4,6560,1.0,GC,0.10108648620571634
5,6543,1.0,GC,0.07479561279418023
5,13335,1.0,GC,0.09003621697682224
4,3060,1.0,GG,0.06604100757223971
3,11531,1.000020516888948,CL,2.0574553049773683
3,15243,1.0,GC,0.3839933655279959
1,2927,3.78,GG,0.09979024156781985
1,6944,3.7782352221329747,GG,0.0013079914157395022
4,2700,1.000016323655589,GC,0.001092966227966185
1,13710,3.779066322989008,GC,0.09717484359896962
5,2397,1.0,CL,0.0
2,13419,1.6199541658039665,GC,0.22049773126486794
5,12513,1.0,CL,1.2664213872369259
4,2613,1.000003946273841,GC,0.21542538435874103
2,9085,1.6189801888013318,CL,0.0
1,13773,3.7795486769949562,CL,0.4263136286306039
4,9131,1.0,CL,0.0005569648455966837
4,11079,1.0,GG,0.0
1,10040,3.78,GC,0.20149892790306329
1,10235,3.7784635313648653,GC,0.20580224931067842
1,10006,3.7790474074795637,GC,0.19202250157520204
4,3232,1.0,CL,0.0025075523116459626
5,12329,1.0,CL,0.0904434069111312
4,11872,1.0,GC,0.11226476286986078
2,10854,1.6193813382781208,GG,0.0
2,13665,1.619314314588833,GC,0.13972104770539717
3,17250,1.0002719151092998,GC,0.05849021445123874
3,3363,1.0,CL,0.0015035323948711565
2,11088,1.619935765570749,GC,0.23874031659294764
3,10650,1.0,GG,0.4537956743053936
5,5016,1.0004961415908695,GC,0.23552676580477425
3,8524,1.0,CL,0.001242768035066479
2,7573,1.6194594631817054,GG,0.09787312909358442
5,5202,1.0,GG,0.1042779521128551
4,4164,1.0,GG,0.23310279708310652
2,10182,1.6195993455855773,GG,0.0
1,14145,3.78,GG,0.40695089719581967
2,2009,1.6184354544490607,GC,0.06818935823752587
2,10735,1.619544128179428,CL,0.0
1,15866,3.78,GC,0.06379892225570331
2,7599,1.6186446653488977,CL,0.0012177978072680819
2,572,1.6190968973356843,CL,0.15622623145115028
5,13978,1.0,GG,0.0
3,8449,1.0,GG,0.08900105031116187
1,15365,3.78,GG,0.0
1,2943,3.779091152075519,CL,0.0022588161272535175
2,311,1.6200702620131613,GC,0.03788230732093396
1,4381,3.78,CL,0.0
2,8200,1.6191904357280062,CL,0.0
2,13359,1.0001476577431128,GC,0.1406038974014608
5,10657,1.0,GC,0.06522674534011556
1,12591,3.7791955163847244,CL,0.0
1,8816,3.7798146146167166,CL,0.3480584279989547
5,15358,1.0002462395435427,CL,0.001125646075636883
5,17269,1.0,GG,9.858008326390958e-05
2,11408,1.6191884451773075,CL,0.0
2,1243,1.6195371783482526,GC,0.0
3,17520,1.0,GG,0.09040111016893278
2,14794,1.6194388195602532,CL,0.0
5,5025,1.0,CL,0.0
1,17326,3.78,CL,1.1278868820486347
3,8707,1.0,GC,0.14246307585199544
2,10661,1.6190212258723926,GG,0.07672684773231628
3,17358,1.000266416444327,CL,1.9543021655724389
4,10114,1.0,GG,0.0
5,3716,1.000231101623215,GC,0.36620057042951876
4,8103,1.0,GC,0.25039278788550406
2,8874,1.6179874082888255,CL,0.0
4,17163,1.0,CL,0.0013539088652985889
5,8808,1.0,GC,0.24765553150645175
3,17072,1.000029857583753,CL,0.0001142802027431685
3,7678,1.0,GC,0.12612527058097775
3,17405,1.0,GG,0.5192903835344708
1,8700,3.7796214707475,CL,0.0015127463013935526
4,14972,1.0,GC,0.22245854013023658
4,9237,1.0,CL,0.0010301052614921343
3,3980,1.0002628346753033,GC,0.07713631129609999
2,14383,1.0,GC,0.17167353556368425
2,11139,1.6195844404331243,GC,0.13709894822069518
4,15427,1.0,CL,0.0
3,11861,1.0,CL,4.995997945070711e-05
4,7243,1.0,GC,0.10831782999104989
3,12724,1.0,GC,0.17943945134520378
5,15498,1.0,CL,0.00030663504191669986
1,10547,3.77746514540057,CL,0.0
3,13805,1.0001038873567796,GC,0.04358312865849232
1,14071,3.7783549366980855,CL,0.29931920121084404
5,11994,1.0,CL,0.19026930659331992
5,14563,1.0,CL,0.0
5,9018,1.0,GG,0.3411756633573136
2,73,1.6197181531441367,GG,0.0009148318220249906
3,4546,1.0,CL,0.0
5,6054,1.0,GG,0.0
3,4576,1.0,CL,0.0010610896200796657
5,2159,1.0,CL,1.2665740173097375
2,6436,1.6190428101829883,GG,0.0
2,388,1.619760985664115,GC,0.08062386284952526
4,5904,1.0,CL,0.07619338516300442
4,9551,1.0,GC,0.0853293905462066
3,13554,1.0,CL,2.017599386833134
1,17350,3.78,GC,0.09807391971489851
4,2403,1.0,GG,0.50602253592171
5,1983,1.0,CL,0.0019192847231288568
4,6635,1.0,GG,0.5743176276316267
1,8412,3.78,GG,0.0
4,12492,1.0,CL,0.0009815287280733878
3,15182,1.0000971778391803,GC,0.058942268510419435
3,5204,1.0,GC,0.10060523666177884
1,4791,3.78,GC,0.20199763213666158
4,5520,1.0,GG,0.21992989657210488
2,11833,1.619364943922212,CL,0.0007677904300422617
2,1,1.6188017987142764,GC,0.05947824471469623
3,4399,1.0,GG,0.10501687560749874
4,16384,1.0,GC,0.177420468559903
5,11257,1.0,GC,0.10688176559135454
2,13886,1.6192788995027467,GC,0.12869168531882083
2,529,1.619465336198714,CL,0.0006274040287386934
5,5663,1.0000727231461304,GC,0.08981206942684526
3,12742,1.0001124324706077,GG,1.142975598341564
1,7789,3.7788153770248876,CL,0.00118161410392437
1,8504,3.78,CL,0.00010948690465915786
4,12685,1.0,GC,0.09871885705958108
5,9149,1.0,GG,0.17552527394221754
3,15744,1.0,CL,0.0
5,10701,1.0,GC,0.5514811979966467
5,10137,1.0,GC,0.36805320319281937
3,10659,1.0,GG,0.2437447375477149
1,15254,3.7797903490500215,GG,0.0
2,13297,1.6197283240094873,CL,0.0
4,15320,1.0,GC,0.08929328403834869
5,14638,1.0,CL,0.0005118059587322993
4,2418,1.0,CL,0.0007726076284304063
5,10962,1.000246073038711,GC,0.17887239955503875
3,15404,1.0,CL,0.0
3,12064,1.0001164031764926,GG,0.07605105109016883
3,5069,1.0,CL,0.0004144240349041629
1,6524,3.779522060003072,CL,0.0008298857251236701
2,13855,1.6193166491437379,GC,0.007282832362942582
2,9180,1.6189506197796428,GG,0.21215759268591966
3,14678,1.0001355132672267,CL,0.0
3,12895,1.0002295447241805,CL,0.0017096575789898917
1,4307,3.7793099244506956,CL,0.002103062918238031
3,16029,1.0,GG,0.038045278485567456
5,6087,1.0,CL,0.0
2,8268,1.6189843827280033,GG,0.26096517409134784
2,11508,1.6192689025211642,GG,0.2892010573422256
1,17065,3.7778502684556075,GG,0.00030436592399280985
2,9342,1.618516492492662,GC,0.1978552369372955
3,15277,1.0002956812644401,GC,0.06820591523599043
2,7467,1.6190041108925441,GG,0.1806217385422843
5,3648,1.0,GC,0.22196945047951566
5,9903,1.0,GC,0.3622017147007889
4,13795,1.000056872435667,CL,0.0014128354905855991
3,16835,1.0,GG,0.07116308710752721
1,16101,3.7795669867364916,GC,0.08965524240276079
1,17520,3.78,CL,0.4075736682107898
2,2353,1.6192358250723298,GG,0.0
1,3002,3.779890999885778,CL,0.000891388887208203
5,8682,1.0,CL,0.0017270059039402633
1,3346,3.78,GG,1.1600958029679898
2,5147,1.6197693070678019,CL,0.0
3,16589,1.0,GG,0.13103777597008176
5,5620,1.0,GC,0.29022676000890735
1,16838,3.78,CL,0.0004814930058944269
4,14818,1.0,GC,0.08717532195553432
2,13130,1.6202828764955612,GC,0.3402203711201835
5,8709,1.0,GC,0.12768074413472816
3,16547,1.0,CL,0.0
3,2379,1.0000366591659318,GG,0.10470982002013071
2,13933,1.6199725880907456,GC,0.14625816436138706
2,9951,1.6191187999164771,CL,0.0
4,14106,1.0001056239538568,CL,0.0
5,8274,1.0,GC,0.20263641286230008
1,12096,3.779867573843396,GC,0.09662520195533128
4,16509,1.0,GC,0.10242360208841385
3,14953,1.0001982542705243,GC,0.0
1,16249,3.7784313560806035,GG,0.24489763019003255
4,7226,1.0,GC,0.13243848316660436
2,11934,1.619463595461447,CL,0.0016226989881603078
3,3460,1.0,CL,0.0012177013874742077
1,10941,3.78,CL,0.23546312348060533
3,14787,1.000011698123171,GG,0.08055426396165538
5,14412,1.0002556460776653,GC,0.09729857082363282
5,16299,1.0001839122362823,CL,0.0
5,16112,1.0,CL,0.00018131245623149807
2,13451,1.6197348441221346,GC,0.0
1,9707,3.779778525575498,CL,0.000523726986679221
3,4052,1.0006164364875405,CL,0.0
2,10813,1.619412609722793,GC,0.19383812773323528
3,2951,1.0000785671690615,CL,0.0
1,11831,3.778872598704591,GG,0.0025296726839818067
1,9060,3.77889034120817,CL,0.0026576564753652957
3,1999,1.0,GC,0.10112911794149333
5,7701,1.0,CL,0.00029256886742965626
4,6619,1.0,GC,1.282757382782888
5,4986,1.0,CL,0.00096736139466051
5,6289,1.0,GC,0.5484797785191445
4,13252,1.0,GG,0.0
2,9116,1.6187977394072965,GC,0.12107256045813825
4,5128,1.0,GC,0.09337331686326883
4,16572,1.0,GG,0.7425524169236637
2,7526,1.6191421871130474,GC,0.33132389986310307
4,10972,1.0,GG,0.5046949028220286
5,16701,1.0000465806076717,GC,0.09841328206946244
2,12967,1.6200482990802032,CL,0.07289860804752069
3,16974,1.0,CL,0.0011636732151469448
5,14370,1.0000191899589088,GG,0.00017951092907072944
2,11721,1.6192297514160687,GG,0.21150233383087122
2,13647,1.6188962211665852,GC,0.22226160274479226
4,8505,1.000001309083648,CL,0.0010313010737346606
3,2842,1.0,GG,0.0013323540868206453
2,15859,1.6189965126933659,CL,0.0
1,8676,3.777561053849401,GG,0.17062913146480135
2,13302,1.6192730764484247,GC,0.02602486785313307
5,15496,1.0,GC,0.06384394728566424
1,3100,3.77978553193907,GC,0.19840048275762726
1,16501,3.7779829788653627,CL,0.0
1,7136,3.779460318759973,CL,0.0
4,17040,1.0,GC,0.0809504741518417
2,5594,1.619878439248211,CL,0.0
3,1970,1.0,GG,0.11376756502155413
2,13889,1.6193758934205464,GC,0.23533371333679842
3,2237,1.0001952826937675,GC,1.1951987645230742
1,13678,3.7786824436037683,GC,0.20470637852644602
4,9108,1.0,GG,0.001259470545579775
5,3640,1.0,GG,0.0019938691819131387
3,6835,1.0003355900267072,GG,0.08732774538592752
1,12973,3.7794694844191272,CL,1.2243849254230297
2,1,1.6202666946602755,GC,0.2381433273899301
2,10551,1.6188166287434935,GC,0.2780513340667046
2,6503,1.6197105249816832,CL,0.0
1,9126,3.779529137839705,CL,1.4746469368646389
5,7229,1.0,GG,0.0017527125066791871
3,10740,1.000001890023036,GC,0.18886259183395232
1,14946,3.77857194447851,GC,0.28918884592128014
2,1731,1.61910314245643,CL,0.0
1,10034,3.77903642675142,CL,0.0008709857177965054
2,11137,1.6197830179722703,CL,0.0
5,12200,1.0,GG,0.001311407037392027
3,17520,1.0,GG,0.0
5,4797,1.0000159505405672,GC,0.002511928856927876
4,11126,1.0,GC,0.06178082358405469
5,7443,1.0,GG,0.0005393319142306135
5,9884,1.0,GC,0.11156236483046608
1,11901,3.7789153943078233,CL,0.0
4,17520,1.0,GG,0.07898316368424184
3,12066,1.0,GC,0.07338290397100417
5,11270,1.0,GC,0.08743091783053487
1,13013,3.7788269994308554,CL,0.0009135439844564074
2,10786,1.6189719942756289,CL,0.0
4,15507,1.0,GG,0.0
5,9416,1.0,GC,0.3155176107747947
1,16275,3.779467460594857,GC,0.20121416672657094
2,9226,1.6187107274894417,CL,0.0
2,10359,1.6199978339937793,CL,0.4217137979576817
2,14732,1.6195682743142217,GG,0.067154447803079
1,15596,3.7780958548263137,CL,0.00029485903140774984
1,4609,3.7796999665091433,GC,0.12329237017190588
3,3616,1.0,CL,0.0007998880538101819
1,9812,3.7796297637417666,GC,0.19995853425689716
4,2464,1.0000432790066225,CL,0.0006811598302273179
4,12379,1.0,CL,0.4790269195400448
2,5914,1.6189689165168042,GC,0.013228948776487379
1,7283,3.7787216356546893,GC,0.21521134216519017
1,4108,3.779249513338607,GG,0.0
3,17060,1.0,GG,0.0
2,14075,1.619922631307005,GC,0.3897707871348202
3,16116,1.0,GG,0.0
1,4300,3.78,GC,0.2669063153112357
4,16189,1.0,CL,0.00018839338716630558
2,6970,1.6193730443288226,CL,5.108245362615448e-05
2,9672,1.6191402028704065,GC,0.0
3,1608,1.0,CL,0.0010413913750054883
4,2888,1.0000047013911522,CL,0.0007294770038788065
5,3759,1.0000220321774214,GC,0.1941717516111254
1,4396,3.78,CL,0.0011409265880641141
3,7767,1.0002973414310181,GC,1.1776691688562317
1,3083,3.78,GG,0.0013072957111677948
5,15649,1.0,CL,1.823507220293463
4,14560,1.0,GG,0.0
3,15391,1.0,CL,0.0
2,6895,1.6201495822041265,GG,0.0
5,13621,1.0,CL,0.000326156366578212
1,5670,3.78,CL,0.27060004288755746
5,5164,1.0,CL,1.8527261326742506
1,15435,3.78,GC,0.05422416621623127
4,14506,1.0003746760032586,GG,0.07502942208629919
1,8719,3.7779544930552063,GC,0.2491836522468453
3,11362,1.0,CL,0.8814149609100987
3,5315,1.0,CL,0.0
2,13367,1.619064859641176,GC,0.0
4,7641,1.0,CL,0.0006234805444721429
2,5763,1.61959611639752,GC,0.2674803390897085
1,8363,3.7791471141340245,GG,0.4555800042488523
3,8706,1.0,CL,0.07203705053631988
2,4709,1.0,GC,0.07759606378490568
4,3715,1.0,CL,0.0013216223655805595
1,9599,3.78,GC,0.3134817500045703
1,3414,3.78,GC,0.19123697743160645
1,9099,3.778976836789673,GC,0.3418556204549563
2,4699,1.6194430272141187,GG,0.0
5,14350,1.0000252958260838,GG,0.0
5,7555,1.0000557710466367,GC,0.05434703821006321
4,3133,1.0,GC,0.10423487146540066
5,10508,1.0,GC,0.3364481377818622
1,16819,3.778097635372466,GG,0.2915751773072777
2,14579,1.6203071339174002,GC,0.056987861211222825
1,15928,3.7798270096638165,GC,0.05486617481786163
4,16737,1.0000081611417502,CL,0.0
5,7717,1.0,GC,0.19675958293138718
1,3999,3.779859862497288,GC,0.9041155348500008
4,16542,1.0,GC,0.07775981243211305
3,12571,1.0,GC,0.11151132952217317
4,11637,1.0000061286737734,GC,0.09892796742050747
5,1746,1.0,CL,0.0
4,12265,1.0,GC,0.14647739540948218
2,6461,1.6190625402112735,GC,0.18408932484925594
2,5874,1.6191264815540583,GC,0.24710370505071
5,14852,1.0002911502601584,CL,0.0019510014068532399
1,2205,3.7796442355147613,CL,0.00026645187740451744
4,1671,1.0,GC,0.06896856209021439
4,5104,1.0,GG,0.407701288075315
4,12407,1.0,GC,0.18141681696075335
1,9504,3.779202933015228,GG,0.0
4,312,1.0,GC,0.0
5,8667,1.0,CL,0.0003029237630544065
4,15772,1.0000212567461326,CL,0.0
4,14308,1.0000552626135812,CL,0.0
4,7043,1.0000977150557164,GC,0.11563926169632628
3,2529,1.0,GC,0.132207477544254
3,16708,1.0,CL,0.07080590079593921
4,6633,1.0003045376641955,GC,0.23771562247157718
3,13325,1.0,CL,0.0017716421507155107
5,2048,1.0,GC,0.17538962234343342
4,7314,1.0005127837124914,GC,0.2301282774505688
5,6915,1.0,GG,0.0
1,14621,3.78,GG,0.09787916776693213
4,11262,1.0,CL,0.00037474323992123454
4,9337,1.0,CL,0.0009430604184608808
5,10918,1.0,GC,0.49816176683966706
3,4764,1.0,CL,0.0018662658997430084
4,10270,1.0003202348314686,GC,0.09202416014175327
1,17127,3.7785718942354523,CL,0.0
4,4004,1.0,GC,0.09703596492912106
3,5446,1.0,CL,0.0008884715637397486
4,14786,1.0,CL,0.0
3,12444,1.0,GC,0.09471376916031597
3,5842,1.0,GC,0.25984259938246834
4,10496,1.0,GC,0.09787345360805004
4,175,1.0,GG,0.23198097500402767
3,3875,1.0,CL,0.0009753028011686659
4,16766,1.0000134297125547,GC,0.11317397127390681
5,10054,1.0,GG,0.3029838952614839
2,11200,1.618712158271679,CL,0.0
4,12945,1.0,CL,0.00024204890216020667
1,8775,3.78,CL,0.0
4,2984,1.0,CL,0.0003686061286577422
4,10850,1.0000152273430971,GG,0.0015078181211515117
3,11563,1.000099785407235,CL,0.0010145204967930803
5,4354,1.0,GG,0.0
5,1725,1.0,CL,0.0006503483637902859
3,5082,1.0,GC,0.12262843250526137
